function_name,py_file,line_number
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,251
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,274
test_on_event_add,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,280
test_on_event_remove,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,293
test_on_event_duplicate_prevention,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,312
test_on_event_invalid_device_filtered,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,325
test_on_event_unsupported_action,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,338
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,352
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,366
test_scan_existing_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,372
test_scan_existing_filters_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,401
test_scan_existing_empty,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,416
test_callback_exception_handling,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,431
test_device_creation_exception,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_usb_monitor.py,456
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,17
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,22
test_initialization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,27
test_add_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,32
test_add_device_without_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,45
test_is_whitelisted,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,55
test_get_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,66
test_get_device_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,89
test_remove_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,94
test_remove_device_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,108
test_update_usage,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,113
test_get_all_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,137
test_clear_all,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,153
test_get_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,169
test_update_device_info,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,182
test_search_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,204
test_search_devices_handles_missing_fields,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,241
test_export_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,257
test_import_whitelist_replace,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,271
test_import_whitelist_merge,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,292
test_import_whitelist_normalizes_partial_entries,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,318
test_parse_device_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,348
test_parse_device_path_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_whitelist.py,356
test_extract_ids_and_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,24
test_extract_ids_missing_tokens,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,32
test_enumerate_devices_handles_missing_powershell,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,40
test_enumerate_devices_parses_json_payload,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/tests/test_windows_usb_monitor.py,46
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,32
start,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,57
_cleanup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,63
_load_authentication,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,73
_drain_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,85
_handle_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,92
_handle_device_removed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,135
_handle_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,157
_authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,166
_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,222
_verify_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,243
main,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/app.py,260
_ensure_repo_on_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/path_setup.py,9
block_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,19
allow_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,28
power_only,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,33
_run_pnputil,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_blocker.py,44
device_id,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,49
to_dict,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,52
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,67
start,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,74
stop,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,82
get_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,88
_run,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,98
_enumerate_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,115
_extract_ids,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,165
_extract_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/packaging/rpm/.build/secureusb-1.0.0/windows/src/usb_monitor.py,172
__getattr__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/__init__.py,6
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,35
_build_ui,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,61
_format_device_text,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,122
_on_text_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,129
_update_countdown_label,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,138
_tick,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,143
_handle_submit,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,153
_handle_deny,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,170
show_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,174
closeEvent,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/dialog.py,178
run_cli_setup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/ports/shared/setup_cli.py,18
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,25
_init_encryption,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,51
save_auth_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,90
load_auth_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,128
is_configured,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,158
remove_recovery_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,167
get_remaining_recovery_codes_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,198
reset_auth,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,211
export_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,226
import_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/storage.py,268
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,19
get_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,35
get_provisioning_uri,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,44
verify_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,61
get_current_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,96
get_time_remaining,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,107
generate_codes,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,121
hash_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,145
verify_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,161
format_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,175
create_new_authenticator,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/auth/totp.py,196
is_root,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,28
get_device_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,38
device_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,59
authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,73
get_authorization_status,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,108
block_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,133
allow_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,146
set_power_only_mode,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,159
_unbind_interfaces,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,181
set_default_authorization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,216
read_device_attribute,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,249
get_device_info,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/authorization.py,272
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,25
Ping,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,46
GetVersion,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,56
IsEnabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,66
SetEnabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,81
AuthorizeDevice,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,96
DenyDevice,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,134
GetPendingDevices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,155
GetRecentEvents,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,168
GetStatistics,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,202
AddToWhitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,230
RemoveFromWhitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,250
DeviceConnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,265
DeviceDisconnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,275
AuthorizationResult,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,285
ProtectionStateChanged,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,297
emit_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,306
emit_device_disconnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,324
emit_authorization_result,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,337
emit_protection_state_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,352
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,365
is_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,385
authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,395
deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,414
add_to_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,424
connect_to_signal,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/dbus_service.py,440
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,32
_load_authentication,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,75
_handle_device_event,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,92
_handle_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,105
_handle_device_disconnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,164
_handle_authorization_request,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,196
_verify_authentication,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,256
_authorize_device_full,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,287
_authorize_device_power_only,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,320
_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,349
_handle_authorization_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/daemon/service.py,374
